gene,SRR27614996,SRR27614997,SRR27614998,SRR27614999,SRR27615000,SRR27615001,SRR27615002,SRR27615007,SRR27615008,SRR27615009,SRR27615010,SRR27615011
1700108F19Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700108I11Rik,0,0,0,0,0,0,0,0,0,2,0,0
1700108J01Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700108N06Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700109G14Rik,0,1,0,0,0,0,0,2,0,1,0,0
1700109G15Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700109H08Rik,33,39,33,24,20,40,47,17,44,37,28,42
1700109I08Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700109K24Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700110C19Rik,5,12,22,14,4,7,12,2,8,16,14,0
1700110I01Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700110I07Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700110K17Rik,9,2,10,7,1,7,0,1,6,4,0,1
1700111N16Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700112D23Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700112H15Rik,2,0,10,0,0,0,0,2,1,2,0,0
1700112J05Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700112J16Rik,0,2,7,3,2,8,3,0,0,5,9,0
1700112M02Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700112N08Rik,3,0,0,0,0,0,0,0,0,0,0,0
1700113A16Rik,3,9,27,11,3,1,8,12,11,11,18,13
1700113B09Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700113H08Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700116B05Rik,0,0,0,0,0,0,7,0,0,1,0,0
1700116H05Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700119H24Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700120B22Rik,34,10,17,3,8,6,11,2,3,12,9,11
1700120C14Rik,0,4,5,1,0,4,0,2,1,0,2,11
1700120E14Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700120G07Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700120K04Rik,0,0,0,0,0,1,0,0,0,0,0,0
1700121C08Rik,0,3,0,1,0,0,0,0,0,0,0,0
1700121C10Rik,0,0,0,0,0,0,8,0,0,0,2,0
1700121L16Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700121M21Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700121N20Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700122C19Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700122E12Rik,2,5,6,7,5,13,21,8,6,0,13,12
1700122H20Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700122O11Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700123J17Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700123K08Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700123M08Rik,8,20,20,18,28,6,20,11,21,34,18,28
1700123O12Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700123O20Rik,455,347,504,297,201,406,310,328,383,518,528,571
1700123O21Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700124L16Rik,4,4,1,0,4,4,1,2,0,4,1,0
1700124M09Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700125G02Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700125G22Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700125H03Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700126A01Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700126G02Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700126H18Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700127F24Rik,0,0,1,0,0,0,0,0,0,0,0,0
1700128A07Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700128E19Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700128F08Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700129C05Rik,0,0,0,0,0,0,0,0,0,0,0,0
1810006J02Rik,1,5,4,0,0,0,0,6,3,3,10,2
1810007C17Rik,0,0,0,0,0,0,0,0,0,0,0,0
1810007D17Rik,0,0,0,0,0,0,0,0,0,0,0,0
1810008I18Rik,0,0,0,0,0,0,0,0,0,0,0,0
1810009A15Rik,2,0,3,4,5,1,1,4,0,0,0,0
1810009J06Rik,0,0,0,0,0,0,0,0,0,0,0,0
1810010H24Rik,10,2,0,0,2,4,7,1,3,5,4,0
1810010K12Rik,0,0,0,0,0,0,0,0,0,0,0,0
1810012K16Rik,6,6,4,3,2,1,15,3,8,10,4,2
1810013A23Rik,10,10,4,6,12,0,2,13,4,5,2,12
1810013D15Rik,0,0,0,0,0,0,0,0,0,0,0,0
1810014B01Rik,41,33,52,24,12,18,31,12,28,28,38,33
1810018F18Rik,0,0,0,0,0,0,0,0,0,0,0,0
1810019D21Rik,2,0,9,4,2,0,9,3,0,2,3,1
1810019N24Rik,12,5,2,18,2,0,5,2,23,10,23,10
1810021B22Rik,3,10,7,3,5,11,10,17,5,7,10,18
1810021M19Rik,0,4,3,3,0,0,2,9,0,9,4,5
1810024B03Rik,5,8,3,3,11,0,4,5,3,14,12,3
1810030O07Rik,1004,691,983,561,437,679,489,679,793,1236,1122,1074
1810034E14Rik,98,62,102,66,68,70,22,58,50,108,76,108
1810035K13Rik,0,0,0,0,0,0,0,0,0,0,0,0
1810037I17Rik,510,403,481,345,255,427,273,335,449,627,574,620
1810041H14Rik,4,4,0,2,3,0,0,0,6,2,2,3
1810044D09Rik,12,9,39,11,8,27,7,10,11,12,20,12
1810049I09Rik,0,0,0,0,0,0,0,0,0,0,0,0
1810053B23Rik,0,0,0,0,0,0,0,0,0,0,0,0
1810055G02Rik,186,151,122,134,130,198,74,116,145,166,159,198
1810062G17Rik,23,20,9,17,4,13,21,15,13,2,5,8
1810062O18Rik,7,8,8,4,1,15,5,0,3,2,17,11
1810063I02Rik,0,0,0,0,0,0,0,0,0,0,0,0
1810064F22Rik,0,0,0,0,0,0,0,0,0,0,0,0
1810065E05Rik,0,0,0,0,0,0,0,0,0,0,0,0
1810073O08Rik,4,0,0,0,0,0,0,0,0,0,0,0
2010001A14Rik,19,13,23,25,2,19,8,14,18,17,20,6
2010001M07Rik,0,0,0,0,0,0,0,0,0,0,0,0
2010003K11Rik,0,0,0,0,0,0,0,0,0,0,0,0
2010004M13Rik,36,24,72,29,32,24,27,29,10,20,21,31
2010009K17Rik,0,0,0,0,0,0,0,0,0,0,0,0
2010010A06Rik,0,0,0,0,0,0,0,0,0,0,0,0
2010016I18Rik,9,6,16,2,4,7,6,14,2,5,2,11
2010103J01Rik,0,0,0,0,0,0,0,0,0,0,0,0
2010106C02Rik,0,0,0,0,0,0,0,0,0,0,0,0
2010106E10Rik,0,0,0,0,0,0,0,0,0,0,0,0
2010109A12Rik,4,0,8,3,0,1,3,2,5,5,0,0
2010109P13Rik,0,0,0,0,0,0,0,0,0,0,0,0
2010110K18Rik,0,3,5,0,0,0,0,1,0,0,1,0
2010203P06Rik,3,16,13,9,1,3,13,11,3,6,9,13
2010204K13Rik,5,9,3,4,6,15,3,9,1,5,13,17
2010308F09Rik,0,0,0,0,0,0,0,0,0,0,0,0
2010310C07Rik,0,0,8,1,0,0,2,4,0,7,16,9
2010315B03Rik,499,475,506,378,242,364,367,280,332,486,463,559
2010320M18Rik,16,24,45,25,17,30,13,29,17,27,35,40
2010320O07Rik,2,9,0,0,1,9,3,1,6,9,8,2
2200002D01Rik,0,0,2,0,0,0,0,0,0,0,0,0
2200002J24Rik,0,0,0,0,0,0,0,0,0,0,0,0
2210011K15Rik,0,0,0,0,0,0,0,0,0,0,0,0
2210016L21Rik,337,280,345,254,206,325,286,273,353,441,465,559
2210039B01Rik,0,0,0,0,0,0,0,0,0,0,0,0
2210404E10Rik,0,0,0,2,0,0,0,0,0,0,0,0
2210406O10Rik,1,0,0,4,3,4,2,1,0,0,2,0
2210408F21Rik,80,55,79,41,39,56,51,49,84,74,107,130
2210408I21Rik,195,149,218,77,88,128,114,133,157,157,239,231
2210409D07Rik,0,0,0,0,0,0,0,0,0,0,0,0
2210409E12Rik,0,0,0,0,0,0,0,0,0,0,0,0
2210414B05Rik,21,20,22,16,4,18,16,6,16,17,19,25
2210416O15Rik,0,0,2,0,0,0,1,3,1,0,0,4
2210417A02Rik,1,0,0,0,0,0,3,2,0,0,4,0
2210418O10Rik,0,0,1,0,0,0,0,1,0,0,0,0
2210420H20Rik,0,0,0,0,0,0,0,0,0,0,0,0
2300002M23Rik,0,0,0,0,0,0,0,0,0,0,0,0
2300003K06Rik,0,0,0,0,0,0,0,0,0,0,0,0
2300009A05Rik,95,35,79,49,30,21,32,47,36,46,55,95
2310001H17Rik,359,349,358,181,167,270,263,162,256,374,374,373
2310001K24Rik,0,0,0,0,0,0,4,0,0,0,0,0
2310002D06Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310002F09Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310002L09Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310003N18Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310005A03Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310005E17Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310008N11Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310009B15Rik,84,64,96,65,30,79,59,56,64,99,84,95
2310010J17Rik,16,5,30,6,1,26,11,22,11,16,29,31
2310011J03Rik,680,411,542,409,345,430,414,467,520,812,712,895
2310015A10Rik,200,156,214,95,70,158,78,150,119,220,136,173
2310015A16Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310015D24Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310015K22Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310016D03Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310016D23Rik,0,0,9,0,0,0,0,0,0,0,1,1
2310016G11Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310020H05Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310022A10Rik,1826,1190,1805,1135,856,1450,1029,1189,1099,1626,1569,1799
2310022B05Rik,375,246,324,231,158,273,220,204,324,486,562,494
2310026I22Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310030A07Rik,0,4,0,0,0,0,0,0,0,0,0,0
2310030G06Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310033P09Rik,183,114,201,124,81,95,60,151,116,185,152,225
2310034C09Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310034G01Rik,16,1,4,0,1,9,3,2,0,2,3,0
2310034O05Rik,6,0,5,2,4,0,0,2,0,2,3,6
2310039H08Rik,31,41,58,30,35,30,23,31,45,41,47,65
2310039L15Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310040G24Rik,21,13,16,17,7,18,17,19,31,39,25,45
2310043L19Rik,0,0,0,0,0,0,0,0,0,1,0,0
2310043M15Rik,2,0,2,4,14,7,6,8,8,15,8,12
2310043O21Rik,4,0,0,0,0,6,0,0,0,0,0,0
2310047D07Rik,3,11,39,16,21,28,18,7,6,17,35,16
2310047K21Rik,49,21,26,7,13,21,7,2,7,12,21,6
2310057J18Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310057M21Rik,313,182,315,147,156,193,169,159,134,275,174,278
2310057N15Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310058D17Rik,74,54,97,51,23,82,37,29,26,88,86,84
2310058N22Rik,234,196,251,82,123,124,109,122,176,162,186,190
2310061I04Rik,170,147,187,118,103,122,99,102,118,248,203,190
2310061N02Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310065F04Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310067E19Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310068J16Rik,0,0,0,1,1,0,1,5,9,1,1,1
2310069B03Rik,22,19,19,33,9,20,30,17,20,32,47,18
2310069G16Rik,0,0,0,0,0,0,0,0,0,0,1,0
2310075C17Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310075K07Rik,0,1,2,4,1,1,10,6,3,7,5,12
2310079G19Rik,0,0,0,0,0,0,0,0,0,0,0,0
2310081J21Rik,0,0,0,0,0,0,0,0,0,0,0,0
2400006E01Rik,0,0,0,0,0,0,0,0,0,0,0,0
2410002F23Rik,438,312,418,212,277,259,216,304,258,335,348,341
2410003I16Rik,0,0,0,0,0,0,0,0,0,0,0,0
2410003L11Rik,7,12,0,5,0,1,0,3,2,6,4,5
2410004B18Rik,405,268,471,231,198,318,220,227,282,436,374,406
2410004I01Rik,0,0,0,0,0,0,0,0,0,0,0,0
2410004P03Rik,0,2,0,1,2,0,0,0,0,7,1,0
2410006H16Rik,164,157,158,123,75,120,97,128,106,167,233,276
2410012E07Rik,0,0,0,0,0,0,0,0,0,0,0,0
2410017I17Rik,0,6,1,0,1,1,0,0,2,0,0,0
2410018L13Rik,0,0,0,0,0,0,0,0,0,0,0,0
2410021H03Rik,0,0,0,0,0,0,0,0,0,0,0,0
2410022M11Rik,43,45,62,33,25,39,34,31,28,58,36,41
2410080I02Rik,0,4,0,0,0,0,0,1,0,1,0,4
2410124H12Rik,0,0,0,0,0,0,0,0,0,0,0,0
2410137M14Rik,0,0,0,0,0,0,0,0,0,0,0,0
2500002B13Rik,5,11,3,20,15,16,21,14,18,23,10,36
2500004C02Rik,27,20,28,6,24,17,15,17,18,17,9,16
2510002D24Rik,113,77,124,92,61,107,56,73,111,150,150,166
2510003B16Rik,13,18,19,5,1,17,3,3,10,7,21,21
2510009E07Rik,896,750,906,522,421,710,511,580,758,1206,1041,1081
2510022D24Rik,203,131,196,103,96,136,119,139,104,195,162,177
2510039O18Rik,2786,1874,2932,1707,1399,2237,1743,2033,2272,3429,3007,3619
2600006K01Rik,0,0,0,0,0,0,0,0,1,1,0,0
2600014E21Rik,0,0,0,0,0,0,0,0,0,0,0,0
2610005L07Rik,275,153,228,159,117,117,109,166,157,225,241,309
2610008E11Rik,221,167,291,148,133,166,204,203,209,316,345,347
2610016A17Rik,0,0,0,0,0,0,0,0,0,0,0,0
2610017A05Rik,0,0,3,5,4,5,4,1,1,1,0,1
2610020C07Rik,12,10,3,7,5,13,1,9,18,4,18,21
2610024D14Rik,86,49,80,39,19,49,46,35,68,58,106,107
2610027F03Rik,0,0,0,0,0,0,0,0,0,0,0,0
2610027K06Rik,0,0,0,0,0,0,0,0,0,0,0,0
2610028E06Rik,0,0,0,0,0,0,0,0,0,0,0,0
2610028H24Rik,0,0,0,0,0,0,0,0,0,0,0,0
2610029K11Rik,29,7,11,13,15,4,2,24,16,14,26,31
2610035D17Rik,60,40,26,33,27,29,20,39,34,42,61,44
2610035F20Rik,0,0,0,0,0,0,0,0,0,0,0,0
2610037D02Rik,3,0,0,0,2,0,0,0,0,0,0,0
2610042L04Rik,0,0,0,0,0,0,0,0,0,0,0,1
2610203C22Rik,21,2,7,5,2,5,7,6,0,6,13,2
2610206C17Rik,0,0,0,0,0,0,0,0,0,0,0,0
2610300M13Rik,0,0,0,0,0,0,0,0,0,0,0,0
2610306M01Rik,12,14,26,14,9,6,6,7,3,23,11,19
2610307P16Rik,0,0,9,0,1,0,0,0,2,0,0,0
2610316D01Rik,0,0,0,0,0,0,0,0,0,0,0,0
2610318M16Rik,0,0,0,0,0,0,0,0,0,0,0,0
2610318N02Rik,12,18,23,1,9,11,23,25,16,10,11,12
2610507I01Rik,225,179,206,109,88,125,109,132,180,262,206,266
2610524H06Rik,127,51,113,57,34,73,44,82,89,103,80,117
2610528J11Rik,0,0,0,0,0,0,0,0,0,0,0,0
2700003A03Rik,0,0,0,0,0,0,0,0,0,0,0,0
2700012I20Rik,5,6,19,2,11,0,1,5,16,9,8,1
2700038G22Rik,37,17,37,23,12,22,25,30,7,6,26,46
2700046A07Rik,0,0,0,0,0,0,0,0,0,0,0,0
2700049A03Rik,341,257,246,200,135,254,209,172,325,403,388,419
2700054A10Rik,0,0,0,0,0,0,0,0,0,0,1,0
2700062C07Rik,215,175,246,142,127,173,128,212,154,256,263,254
2700068H02Rik,0,0,0,0,0,0,0,0,0,0,0,0
2700069I18Rik,0,0,0,0,0,0,0,0,0,0,0,0
2700070H01Rik,0,0,0,0,0,0,0,0,0,0,0,0
2700089I24Rik,0,0,0,0,0,0,0,0,0,0,0,0
2700097O09Rik,95,76,130,37,47,66,65,67,90,86,112,79
2700099C18Rik,27,15,24,10,15,2,13,15,10,23,18,14
2810001A02Rik,151,64,135,48,71,79,55,78,57,81,89,114
2810001G20Rik,41,23,80,8,19,29,15,17,17,32,31,37
2810002D19Rik,59,65,90,62,39,70,58,70,67,66,120,100
2810004N23Rik,251,166,232,153,97,142,108,154,149,252,233,248
2810013P06Rik,115,63,143,78,65,65,53,72,77,112,79,102
2810021J22Rik,240,212,186,150,116,210,139,117,159,242,243,336
2810025M15Rik,57,59,82,50,31,71,40,72,64,104,91,90
2810029C07Rik,17,19,9,8,3,6,8,15,17,4,8,21
2810030D12Rik,6,11,16,3,0,6,4,3,5,1,5,0
2810032G03Rik,0,0,0,0,0,0,0,0,0,0,0,0
2810039B14Rik,4,1,0,0,3,0,0,0,2,0,3,0
2810047C21Rik1,24,8,9,4,10,7,4,8,10,15,14,17
2810048H02Rik,0,0,0,0,0,0,0,0,0,0,0,0
2810049E08Rik,0,0,0,0,0,0,0,0,0,0,0,0
2810403D21Rik,3,15,9,8,8,6,8,2,18,14,19,8
2810404M03Rik,0,0,0,0,0,0,0,0,0,0,0,0
2810405F15Rik,0,0,0,0,0,0,0,0,0,0,0,0
2810405F17Rik,63,61,62,20,39,38,43,36,25,36,52,44
2810407A14Rik,7,0,0,0,0,0,0,0,0,0,1,0
2810408A11Rik,1,0,2,1,1,0,0,0,1,0,0,3
2810408B13Rik,75,45,72,13,25,53,35,37,52,41,48,60
2810408I11Rik,5,2,14,0,6,0,0,7,7,8,8,10
2810414N06Rik,12,14,11,15,8,28,6,24,10,20,23,23
2810425M01Rik,9,9,10,7,6,5,2,3,5,3,3,5
2810429I04Rik,0,0,0,0,0,0,0,0,0,0,2,0
2810433D01Rik,0,0,0,0,0,0,0,0,0,0,0,0
2810442N19Rik,0,0,3,0,0,0,0,1,0,0,0,0
2810449D17Rik,73,42,52,27,28,47,44,21,22,48,48,20
2810454H06Rik,8,32,18,13,6,4,9,14,3,15,10,11
2810459M11Rik,0,0,0,0,0,0,0,0,0,0,0,0
2810471M01Rik,0,0,0,0,0,0,0,0,0,0,0,0
2900005J15Rik,58,39,85,39,50,46,57,67,30,41,44,77
2900009J06Rik,0,0,0,0,6,0,0,0,0,2,0,1
2900024J01Rik,6,3,5,2,6,3,3,1,5,10,12,6
2900026A02Rik,144,112,148,88,55,131,82,77,144,161,160,162
2900040C04Rik,0,0,0,0,0,0,0,0,0,0,0,0
2900041M22Rik,4,0,0,0,0,0,0,0,0,0,0,0
2900052L18Rik,7,1,4,2,0,0,2,0,7,9,4,8
2900052N01Rik,0,0,0,0,0,0,0,0,0,0,0,0
2900057B20Rik,0,0,0,0,0,0,0,0,0,0,0,0
2900060B14Rik,3,3,5,2,5,4,5,7,2,4,4,4
2900060L22Rik,0,0,0,0,0,0,0,0,0,0,0,0
2900060N12Rik,0,0,0,0,0,0,0,0,0,0,0,0
2900076A07Rik,81,50,45,59,19,56,36,51,28,43,75,92
2900079G21Rik,0,0,0,0,0,0,0,0,0,0,0,0
2900089D17Rik,24,19,31,21,4,15,23,10,19,20,32,21
2900092C05Rik,0,0,0,0,0,0,0,0,0,0,0,0
2900092D14Rik,0,0,0,0,0,0,0,0,0,0,0,0
2900093K20Rik,45,44,32,11,27,16,22,9,18,27,34,21
3000002C10Rik,10,13,8,13,2,3,1,2,4,8,13,7
3010001F23Rik,0,0,0,0,0,0,0,0,0,0,0,0
3010003L21Rik,15,4,30,5,10,31,8,10,5,36,33,29
3100003L05Rik,0,0,0,0,0,0,0,0,0,0,0,0
3110004A20Rik,0,0,0,0,0,0,0,0,0,0,0,0
3110006O06Rik,4,8,9,0,1,2,3,10,3,0,1,0
3110009E18Rik,39,23,30,12,23,14,21,21,10,12,24,15
3110009F21Rik,0,0,0,0,0,0,0,0,0,0,0,0
3110015C05Rik,0,0,0,0,0,0,0,0,0,0,0,0
3110021A11Rik,12,3,4,0,0,1,2,6,1,14,2,0
3110039M20Rik,0,0,0,0,0,0,0,0,0,0,0,3
3110040M04Rik,0,0,0,0,0,0,0,0,0,0,0,0
3110040N11Rik,209,149,205,118,86,130,118,172,194,216,198,192
3110045C21Rik,1,0,6,4,0,9,2,3,3,1,3,0
3110053B16Rik,20,23,34,7,10,11,5,5,15,14,15,27
3110056K07Rik,100,87,130,77,34,60,39,74,64,107,97,102
3110067G11Rik,0,0,0,0,0,0,0,0,0,0,0,0
3110070M22Rik,8,13,8,11,7,12,1,3,0,9,10,6
3110082I17Rik,218,94,174,98,91,149,109,176,126,180,153,202
3110082J24Rik,0,0,0,0,0,0,0,0,0,0,0,0
3110083C13Rik,52,32,26,15,11,27,15,18,31,29,34,70
3110099E03Rik,0,0,0,0,0,0,0,0,0,0,0,0
3200001D21Rik,0,0,0,0,0,0,0,0,0,0,0,0
3222401L13Rik,21,21,17,9,13,19,10,23,5,14,10,17
3300002A11Rik,0,0,0,0,0,0,0,0,0,0,0,0
3300002I08Rik,509,404,493,263,204,310,245,235,416,620,575,574
3300002P09Rik,36,59,59,43,23,44,39,37,39,50,40,40
3300002P13Rik,0,0,0,0,0,0,0,0,0,0,0,0
3300005D01Rik,42,45,46,32,53,28,66,22,19,60,46,29
3425401B19Rik,0,0,0,0,0,0,0,0,0,0,0,1
3632454L22Rik,0,0,0,0,0,0,0,0,0,0,0,0
3830403N18Rik,0,0,0,0,0,0,0,0,3,1,0,0
3830408C21Rik,15,11,17,5,6,21,14,8,9,5,13,5
3830432H09Rik,0,0,0,0,0,0,2,0,0,0,0,2
3930402G23Rik,0,0,0,2,0,0,2,0,1,0,0,0
4122401K19Rik,4,7,1,4,3,0,7,7,2,7,1,5
4631405J19Rik,0,0,0,0,0,0,0,0,0,0,0,0
4632404H12Rik,119,116,176,109,65,145,121,85,75,94,122,107
4632415L05Rik,236,203,262,158,129,160,200,173,167,198,238,172
4632427E13Rik,76,33,107,33,32,35,60,52,56,57,51,52
4632428C04Rik,0,0,0,0,0,0,0,0,0,0,0,0
4732414G09Rik,0,0,0,0,0,0,0,0,0,0,0,0
4732416N19Rik,15,18,11,4,3,5,7,1,4,3,11,14
4732419C18Rik,0,0,1,0,0,1,2,1,1,1,0,3
4732440D04Rik,153,101,150,95,82,54,90,85,87,114,123,126
4732465J04Rik,0,0,0,0,0,0,0,0,0,0,0,0
4732471J01Rik,22,17,8,10,13,15,6,7,17,16,19,20
4732490B19Rik,0,2,0,0,0,0,0,4,0,0,0,0
4732491K20Rik,32,34,48,36,9,27,36,32,26,35,65,54
4732496C06Rik,11,14,17,4,15,18,1,7,6,5,5,14
4831407H17Rik,0,0,0,0,0,0,0,0,0,0,0,0
4831440D22Rik,0,0,0,0,0,0,0,0,0,0,0,0
4831440E17Rik,18,22,46,20,13,31,19,8,10,16,47,22
4833407H14Rik,1,4,0,6,0,1,4,9,1,1,0,9
4833411C07Rik,7,0,0,0,0,0,0,0,1,0,0,0
4833412C05Rik,0,0,0,0,0,0,0,0,0,0,0,0
4833413N01Rik,0,0,0,0,0,0,0,0,0,0,0,0
4833415N18Rik,0,0,0,0,0,0,0,1,0,1,0,0
4833417C18Rik,65,19,42,8,13,40,25,7,28,22,24,16
4833418N02Rik,41,53,48,22,26,53,33,23,26,24,41,46
4833419F23Rik,72,46,72,54,28,71,95,52,76,112,109,103
4833420G17Rik,789,623,970,443,440,592,525,483,527,838,776,867
4833422C13Rik,0,0,0,0,0,0,0,0,0,0,0,0
4833422M21Rik,0,0,0,0,0,0,0,0,0,0,0,0
4833427F10Rik,0,0,0,0,0,0,0,5,0,0,0,0
4833428L15Rik,0,0,0,2,0,2,0,0,0,0,0,0
4833438C02Rik,59,72,121,59,55,83,82,79,60,67,100,131
4833439F03Rik,0,0,0,0,0,0,2,0,0,0,0,0
4833439L19Rik,1913,1535,1893,1338,852,1349,1157,1270,1654,2437,2145,2626
4833447I15Rik,15,10,20,3,3,8,27,10,15,10,18,11
4921504A21Rik,0,0,0,0,0,0,0,0,0,0,0,0
4921504E06Rik,0,0,1,0,0,0,0,0,0,0,0,0
4921507G05Rik,0,0,0,0,5,0,0,0,0,4,0,0
4921508D12Rik,2,0,0,0,0,0,0,0,0,0,0,0
4921509C19Rik,0,0,0,0,0,0,0,0,0,0,0,0
4921509O07Rik,5,0,0,0,0,0,4,0,0,0,0,2
4921511C10Rik,0,2,4,0,0,0,3,0,4,3,2,0
4921511C20Rik,0,0,0,0,0,0,0,0,0,0,0,0
4921511I17Rik,0,3,1,0,0,0,0,0,0,0,0,0
4921513H07Rik,0,0,0,0,0,0,0,0,0,0,0,0
4921513I03Rik,0,0,0,0,0,0,0,0,0,0,0,0
4921515E04Rik,0,0,0,0,0,0,0,0,0,0,0,0
4921515G04Rik,14,0,0,0,0,3,3,4,8,0,1,2
4921517D16Rik,9,1,6,5,2,8,0,8,1,7,4,0
4921517D22Rik,0,0,0,0,0,0,0,0,0,0,0,0
4921518K17Rik,0,0,0,0,0,0,0,0,0,0,0,0
4921522P10Rik,0,0,0,0,0,0,0,0,0,1,0,0
4921524J17Rik,193,98,187,93,65,127,87,117,125,220,140,164
4921524L21Rik,2,0,3,0,0,0,0,0,6,0,0,0
4921525D07Rik,0,0,0,0,0,0,0,0,0,0,0,0
4921525O09Rik,0,0,0,0,0,0,0,0,0,0,0,0
4921528I07Rik,3,5,7,0,0,2,0,6,1,6,0,10
4921529L05Rik,11,3,6,2,0,5,3,5,6,6,3,0
4921531C22Rik,72,16,49,37,25,44,29,17,40,49,54,50
4921531P14Rik,0,0,0,0,0,0,0,0,0,0,0,0
4921533I20Rik,0,0,0,0,0,0,0,0,0,0,0,0
4921534H16Rik,0,0,0,0,0,0,0,0,0,0,0,0
4921536K21Rik,24,13,26,8,6,18,13,26,8,16,20,10
4921539E11Rik,0,0,0,0,0,0,0,0,0,0,0,0
4922502B01Rik,0,0,0,0,0,0,0,0,0,0,0,0
4922502H24Rik,0,0,0,0,0,0,0,0,0,0,0,0
4922502N22Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930401C15Rik,0,0,0,0,0,0,0,0,0,0,0,1
4930401G09Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930401O10Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930401O12Rik,0,1,0,0,0,0,0,2,3,0,2,6
4930402D18Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930402F06Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930402F11Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930402K13Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930403D09Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930404A05Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930404H11Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930404H24Rik,8,0,0,0,0,0,0,0,0,0,0,2
4930404I05Rik,0,0,1,0,0,4,1,0,0,0,0,3
4930404I20Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930404K13Rik,0,0,0,0,0,0,1,0,0,0,0,0
4930405A10Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930405A21Rik,22,15,27,21,16,25,13,39,7,5,9,18
4930405D01Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930405D11Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930405H06Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930405J17Rik,0,0,0,0,0,0,0,0,0,0,0,0
