gene,SRR16936780,SRR16936781,SRR16936782,SRR16936792,SRR16936793,SRR16936794
2700054A10Rik,0,0,1,0,1,1
2700062C07Rik,370,305,335,320,347,214
2700068H02Rik,0,0,0,0,0,0
2700069I18Rik,1,0,0,0,0,0
2700070H01Rik,0,0,0,0,0,0
2700089I24Rik,0,0,0,0,0,0
2700097O09Rik,193,145,189,171,159,139
2700099C18Rik,98,73,53,71,62,42
2810001A02Rik,2366,1850,2135,886,863,675
2810001G20Rik,55,48,57,34,40,35
2810002D19Rik,283,162,204,138,119,121
2810004N23Rik,1262,930,1027,996,1211,989
2810013P06Rik,327,233,195,106,123,94
2810021J22Rik,265,193,263,180,196,206
2810025M15Rik,586,481,509,326,355,325
2810029C07Rik,12,10,20,8,15,5
2810030D12Rik,0,0,0,0,0,0
2810032G03Rik,0,0,0,0,0,0
2810039B14Rik,4,7,5,1,6,4
2810047C21Rik1,1,11,5,5,8,6
2810048H02Rik,0,0,0,0,0,0
2810049E08Rik,0,0,0,0,0,0
2810403D21Rik,59,79,61,26,29,21
2810404M03Rik,0,0,0,0,0,0
2810405F15Rik,0,0,0,0,0,0
2810405F17Rik,15,16,19,27,32,9
2810407A14Rik,1,0,0,3,3,0
2810408A11Rik,19,16,1,5,5,2
2810408B13Rik,9,8,2,7,8,14
2810408I11Rik,25,11,25,27,22,19
2810414N06Rik,102,77,126,56,77,73
2810425M01Rik,0,0,0,0,0,0
2810429I04Rik,3,0,3,1,0,1
2810433D01Rik,0,0,0,0,0,0
2810442N19Rik,1,0,0,0,0,1
2810449D17Rik,114,64,90,46,45,59
2810454H06Rik,9,0,13,1,3,0
2810459M11Rik,0,0,0,0,0,1
2810471M01Rik,0,0,0,0,0,0
2900005J15Rik,114,89,140,78,94,120
2900009J06Rik,2,1,0,1,0,0
2900024J01Rik,4,16,3,1,4,7
2900026A02Rik,1417,685,807,488,342,267
2900040C04Rik,0,0,0,0,0,0
2900041M22Rik,2,0,0,0,0,1
2900052L18Rik,44,35,69,14,10,16
2900052N01Rik,0,0,0,0,0,0
2900057B20Rik,0,0,0,0,0,0
2900060B14Rik,1,2,0,3,0,4
2900060L22Rik,1,0,0,2,3,0
2900060N12Rik,0,0,0,0,0,0
2900076A07Rik,110,69,81,43,73,54
2900079G21Rik,0,0,0,0,0,0
2900089D17Rik,120,118,130,105,92,90
2900092C05Rik,0,0,0,0,0,0
2900092D14Rik,0,0,0,0,0,4
2900093K20Rik,52,25,38,23,25,29
3000002C10Rik,13,24,37,7,24,15
3010001F23Rik,0,0,0,0,0,1
3010003L21Rik,30,3,4,10,19,21
3100003L05Rik,0,0,0,0,0,0
3110004A20Rik,0,0,0,0,0,0
3110006O06Rik,6,5,3,2,8,1
3110009E18Rik,50,54,69,24,36,30
3110009F21Rik,0,0,0,0,0,0
3110015C05Rik,0,0,0,0,0,0
3110021A11Rik,4,1,1,5,3,1
3110039M20Rik,0,0,0,0,0,0
3110040M04Rik,0,0,0,0,0,0
3110040N11Rik,710,505,601,664,652,532
3110045C21Rik,2,5,8,0,0,2
3110053B16Rik,123,72,130,86,109,63
3110056K07Rik,163,114,167,136,121,131
3110067G11Rik,0,0,0,0,0,0
3110070M22Rik,11,10,15,8,2,4
3110082I17Rik,1594,1222,1439,1160,1153,886
3110082J24Rik,0,0,0,0,0,0
3110083C13Rik,10,9,20,9,10,9
3110099E03Rik,0,0,0,0,0,0
3200001D21Rik,0,0,0,0,0,0
3222401L13Rik,62,39,69,19,39,27
3300002A11Rik,0,0,0,0,0,0
3300002I08Rik,698,517,653,396,491,440
3300002P09Rik,114,110,125,77,62,52
3300002P13Rik,0,0,0,0,0,0
3300005D01Rik,36,20,12,15,17,20
3425401B19Rik,4,0,0,0,1,1
3632454L22Rik,0,0,1,0,0,0
3830403N18Rik,281,21,20,184,19,31
3830408C21Rik,23,8,24,10,23,14
3830432H09Rik,0,0,0,0,0,0
3930402G23Rik,0,0,0,0,1,0
4122401K19Rik,1,3,2,0,0,1
4631405J19Rik,0,0,0,0,0,0
4632404H12Rik,88,92,101,101,100,87
4632415L05Rik,624,504,469,343,432,370
4632427E13Rik,20,11,21,27,25,18
4632428C04Rik,48,23,55,18,19,10
4732414G09Rik,0,0,0,1,0,0
4732416N19Rik,29,17,20,5,5,1
4732419C18Rik,4,0,7,1,0,1
4732440D04Rik,36,30,35,38,44,46
4732465J04Rik,0,0,1,2,4,0
4732471J01Rik,22,38,36,18,19,26
4732490B19Rik,0,0,0,0,0,0
4732491K20Rik,45,47,42,29,21,51
4732496C06Rik,22,13,21,9,22,5
4831407H17Rik,12,13,16,2,2,9
4831440D22Rik,0,0,0,0,0,0
4831440E17Rik,25,20,27,13,12,16
4833407H14Rik,12,0,8,9,3,5
4833411C07Rik,13,9,10,5,2,0
4833412C05Rik,3,0,1,1,3,2
4833413N01Rik,0,0,0,0,0,0
4833415N18Rik,0,0,4,3,0,3
4833417C18Rik,33,29,32,12,19,23
4833418N02Rik,131,111,128,51,59,55
4833419F23Rik,114,148,115,115,130,97
4833420G17Rik,2640,2205,2474,1464,1663,1394
4833422C13Rik,3,0,3,0,2,4
4833422M21Rik,0,0,0,0,0,0
4833427F10Rik,0,0,0,0,0,0
4833428L15Rik,0,0,0,0,0,0
4833438C02Rik,817,648,792,450,562,526
4833439F03Rik,0,2,0,0,0,2
4833439L19Rik,4237,3712,3971,3719,4104,3339
4833447I15Rik,12,23,14,23,24,9
4921504A21Rik,0,0,0,0,0,0
4921504E06Rik,0,0,0,0,0,0
4921507G05Rik,0,0,0,0,0,0
4921508D12Rik,0,0,0,0,0,0
4921509C19Rik,0,0,0,0,0,0
4921509O07Rik,0,1,1,0,2,0
4921511C10Rik,0,0,0,0,0,0
4921511C20Rik,0,0,0,0,0,0
4921511I17Rik,0,0,0,0,1,0
4921513H07Rik,0,0,0,0,0,0
4921513I03Rik,0,0,0,0,0,0
4921515E04Rik,0,0,0,0,0,0
4921515G04Rik,7,8,1,2,3,2
4921517D16Rik,3,3,4,3,3,5
4921517D22Rik,0,0,0,0,0,0
4921518K17Rik,0,0,0,0,0,0
4921522P10Rik,3,0,0,1,0,1
4921524J17Rik,750,600,584,665,719,665
4921524L21Rik,7,1,6,2,6,0
4921525D07Rik,0,0,0,0,0,0
4921525O09Rik,0,0,0,1,0,1
4921528I07Rik,11,5,15,3,5,10
4921529L05Rik,19,9,8,4,6,2
4921531C22Rik,127,94,116,69,73,53
4921531P14Rik,0,0,0,0,0,0
4921533I20Rik,0,0,0,0,0,0
4921534H16Rik,0,0,0,0,0,0
4921536K21Rik,7,16,12,21,31,16
4921539E11Rik,0,0,0,0,0,0
4922502B01Rik,0,0,0,0,0,0
4922502H24Rik,0,0,0,0,0,0
4922502N22Rik,0,0,0,0,0,0
4930401C15Rik,0,0,0,0,0,0
4930401G09Rik,0,0,0,0,0,0
4930401O10Rik,0,0,0,0,0,0
4930401O12Rik,0,0,0,0,0,0
4930402D18Rik,0,0,0,0,0,0
4930402F06Rik,0,1,0,1,0,0
4930402F11Rik,0,0,0,0,0,0
4930402K13Rik,0,0,0,0,0,0
4930403D09Rik,0,0,0,0,0,0
4930404A05Rik,0,0,0,0,0,0
4930404H11Rik,0,0,0,0,0,0
4930404H24Rik,0,0,1,1,2,0
4930404I05Rik,2,1,0,0,0,1
4930404I20Rik,0,0,0,0,0,0
4930404K13Rik,0,0,0,0,0,0
4930405A10Rik,0,0,0,0,0,0
4930405A21Rik,3,8,7,22,27,20
4930405D01Rik,0,0,0,0,0,0
4930405D11Rik,0,0,0,0,0,0
4930405H06Rik,0,0,0,0,0,0
4930405J17Rik,0,0,0,0,0,0
4930405L22Rik,0,0,0,0,0,0
4930405O22Rik,0,3,2,4,3,6
4930406D18Rik,0,0,0,0,0,0
4930407G08Rik,0,0,0,0,0,0
4930407I02Rik,0,0,0,0,0,0
4930407I10Rik,0,0,0,2,2,0
4930407I19Rik,0,0,0,0,0,0
4930412B13Rik,0,0,0,0,0,0
4930412C18Rik,45,47,63,12,7,18
4930412E21Rik,0,0,0,0,0,0
4930412F09Rik,0,0,0,0,0,0
4930412M03Rik,11,5,12,5,5,1
4930413E15Rik,0,0,0,0,0,0
4930413E20Rik,0,0,0,0,0,0
4930413F20Rik,0,0,0,0,0,0
4930413G21Rik,0,6,1,4,0,3
4930413M19Rik,0,0,0,0,0,0
4930414F18Rik,0,0,0,0,0,0
4930414N06Rik,0,0,0,0,1,0
4930417H01Rik,0,0,0,0,0,0
4930417O13Rik,2,0,2,0,0,1
4930417O22Rik,0,0,0,0,0,0
4930419G24Rik,0,0,0,0,0,0
4930420G21Rik,0,0,0,0,0,0
4930422I22Rik,0,0,0,0,0,0
4930422M22Rik,0,0,0,0,0,0
4930423B08Rik,0,0,0,0,0,0
4930423D24Rik,0,0,0,0,0,0
4930423M02Rik,0,0,0,0,0,0
4930424E08Rik,0,0,0,0,0,0
4930425K10Rik,0,0,0,0,0,0
4930425L21Rik,0,0,0,0,0,0
4930425O10Rik,0,0,0,0,0,0
4930426D05Rik,0,0,0,0,0,1
4930426I24Rik,8,15,8,6,1,6
4930426L09Rik,11,8,17,15,13,7
4930428D20Rik,0,0,0,0,0,0
4930428E07Rik,0,0,0,0,0,0
4930428G15Rik,0,0,0,0,0,0
4930428O21Rik,0,0,0,0,0,0
4930429B21Rik,13,12,10,12,4,17
4930429C20Rik,0,0,0,0,0,0
4930429D17Rik,0,0,0,0,0,0
4930429F11Rik,0,0,0,0,0,0
4930429F24Rik,2,1,1,0,1,0
4930429H19Rik,0,0,0,0,0,0
4930429P21Rik,0,0,0,0,0,0
4930430E12Rik,5039,4308,4806,7232,7196,6938
4930430F21Rik,0,0,0,0,0,0
4930430J02Rik,0,0,0,0,0,0
4930431F10Rik,0,0,0,0,0,0
4930431F12Rik,0,0,0,0,0,0
4930431P03Rik,9,3,1,0,2,3
4930431P19Rik,48,27,22,28,31,16
4930431P22Rik,0,0,0,0,0,0
4930432E11Rik,0,0,0,0,0,0
4930432J09Rik,0,0,0,1,2,2
4930432L08Rik,0,0,0,0,0,0
4930432M17Rik,0,0,0,0,0,0
4930432O09Rik,0,0,0,0,0,0
4930433B08Rik,0,0,0,0,0,0
4930433I11Rik,0,0,0,0,0,0
4930433N12Rik,1,0,0,0,1,0
4930434B07Rik,0,0,0,0,0,0
4930434J06Rik,0,0,0,0,0,0
4930434J08Rik,992,731,879,473,397,408
4930435F18Rik,3,0,0,0,0,0
4930437M23Rik,0,0,0,0,0,0
4930438A08Rik,15,16,20,8,5,1
4930438E09Rik,0,0,0,2,0,0
4930439A04Rik,0,0,0,1,0,0
4930439D14Rik,4,0,2,0,3,0
4930440C22Rik,0,0,0,0,0,0
4930440I19Rik,0,0,1,1,2,9
4930441H08Rik,0,0,0,0,0,0
4930441J16Rik,0,0,0,0,0,0
4930442E04Rik,0,0,0,0,0,0
4930442J19Rik,0,0,0,0,0,0
4930442L01Rik,0,0,0,0,0,0
4930443O20Rik,0,0,0,0,0,0
4930444A19Rik,0,0,0,0,0,0
4930444F02Rik,0,0,0,0,0,0
4930444M15Rik,0,0,0,0,0,0
4930444P10Rik,0,0,0,0,0,0
4930445E18Rik,16,7,7,14,16,13
4930445K14Rik,94,92,133,86,101,87
4930445N06Rik,0,0,0,0,0,0
4930445N08Rik,0,0,0,0,0,0
4930445N18Rik,4,0,4,3,5,1
4930447A16Rik,0,0,0,0,0,0
4930447C04Rik,2,0,0,0,4,1
4930447F24Rik,1,1,0,2,3,1
4930447J18Rik,0,0,0,0,0,0
4930447K03Rik,37,32,37,10,9,6
4930447M23Rik,4,4,5,1,8,2
4930447N08Rik,0,0,0,1,0,0
4930448C13Rik,0,0,0,0,0,0
4930448E22Rik,1,4,1,0,0,4
4930448F12Rik,0,0,0,0,0,0
4930448H16Rik,0,0,0,0,0,0
4930448I06Rik,0,0,0,0,0,0
4930448I18Rik,0,0,0,0,0,0
4930448K20Rik,0,0,0,0,0,0
4930449C09Rik,0,0,0,0,0,0
4930449E01Rik,0,0,0,0,0,0
4930449E18Rik,0,0,0,0,0,0
4930449I24Rik,0,0,0,0,0,0
4930451E10Rik,1,4,14,9,7,6
4930451I11Rik,0,0,0,0,0,0
4930452A19Rik,0,0,0,0,0,0
4930452G13Rik,0,0,0,0,0,0
4930452N14Rik,0,0,0,0,0,0
4930453H23Rik,0,0,0,0,0,0
4930453L07Rik,0,0,0,0,0,0
4930453N24Rik,1343,1035,990,1114,1228,1117
4930455B14Rik,0,0,0,0,0,0
4930455C13Rik,0,0,0,0,0,0
4930455D15Rik,0,0,1,0,2,0
4930455F16Rik,0,0,0,0,0,0
4930455G09Rik,278,233,273,143,183,191
4930455H04Rik,0,0,0,0,0,0
4930455J16Rik,0,0,0,0,0,0
4930456A14Rik,5,0,3,0,3,1
4930456L15Rik,0,0,0,0,0,0
4930458A03Rik,0,0,0,0,0,0
4930458D05Rik,1,3,0,1,0,0
4930459C07Rik,0,0,0,0,0,0
4930459L07Rik,0,0,0,0,0,0
4930461C15Rik,0,0,0,0,0,0
4930461G14Rik,0,0,0,0,0,0
4930463O16Rik,0,0,0,0,0,0
4930465K10Rik,0,0,0,0,0,0
4930465M20Rik,0,0,0,0,0,0
4930467D21Rik,0,0,0,0,0,0
4930467J12Rik,0,0,0,0,0,0
4930467K11Rik,5,0,0,0,1,0
4930469K13Rik,0,0,0,0,0,4
4930470B04Rik,0,0,0,0,0,0
4930470G03Rik,3,0,0,5,0,1
4930470H14Rik,0,0,0,0,0,0
4930470O06Rik,0,0,0,0,0,0
4930470P17Rik,0,0,0,0,0,0
4930471C04Rik,0,0,0,0,0,0
4930471E19Rik,0,0,0,0,0,0
4930471G03Rik,0,0,0,0,0,0
4930471G24Rik,0,0,0,0,0,0
4930471L23Rik,0,0,0,0,0,0
4930471M09Rik,0,0,0,0,1,0
4930473A02Rik,25,24,10,21,9,12
4930473H19Rik,0,0,0,0,0,0
4930473O22Rik,0,0,0,0,0,0
4930474G06Rik,0,0,0,0,0,0
4930474H20Rik,0,0,0,0,0,0
4930474M22Rik,0,0,0,0,0,0
4930474N05Rik,0,0,0,0,0,0
4930474N09Rik,0,0,0,0,0,0
4930477N07Rik,0,0,0,0,0,0
4930478L05Rik,0,0,0,0,0,0
4930478P22Rik,0,0,0,0,0,0
4930479D17Rik,0,0,0,2,8,7
4930479H17Rik,0,0,2,0,0,0
4930480E11Rik,0,0,0,0,0,0
4930480G23Rik,0,0,0,0,0,0
4930480K15Rik,0,0,0,0,0,0
4930480K23Rik,49,62,57,26,40,14
4930480M12Rik,0,0,0,0,0,0
4930481A15Rik,161,106,137,82,78,80
4930481B07Rik,11,15,11,6,7,4
4930482G09Rik,0,0,0,0,0,0
4930483J18Rik,0,0,2,0,0,3
4930483K19Rik,0,0,0,0,0,0
4930483O08Rik,0,0,0,0,0,0
4930484H19Rik,0,0,1,0,0,0
4930486F22Rik,0,0,0,0,0,0
4930486I03Rik,0,0,0,0,0,0
4930486L24Rik,348,319,285,208,251,200
4930487D11Rik,0,0,0,0,0,0
4930487H11Rik,0,0,0,0,0,0
4930488B22Rik,0,0,0,0,0,0
4930488L21Rik,0,0,0,0,0,0
4930488N24Rik,0,0,0,0,0,0
4930500A05Rik,0,0,0,0,0,0
4930500F04Rik,0,0,0,0,0,0
4930500F10Rik,28,23,22,28,26,19
4930500G05Rik,4,0,0,2,2,0
4930500H12Rik,0,0,0,0,0,0
4930500L23Rik,0,0,0,0,0,0
4930502A04Rik,0,0,0,0,0,0
4930502C15Rik,0,0,2,0,1,0
4930502E09Rik,0,0,0,0,0,0
4930503E14Rik,0,0,0,0,0,0
4930503E24Rik,0,0,0,0,0,0
4930503F20Rik,0,0,0,0,0,0
4930503H13Rik,0,0,0,0,0,0
4930503L19Rik,777,656,799,547,540,462
4930503O07Rik,0,0,0,0,0,0
4930504C09Rik,0,0,0,0,0,0
4930504D19Rik,0,0,0,0,0,0
4930505A04Rik,0,0,0,0,0,0
4930505G20Rik,0,0,0,0,0,0
4930505K13Rik,0,0,0,0,0,0
4930505K14Rik,0,0,0,0,0,0
4930505M18Rik,0,0,0,0,0,0
4930505N22Rik,6,5,2,0,0,1
4930505O20Rik,0,0,0,0,0,0
4930506A18Rik,0,0,0,0,5,0
4930506C21Rik,2,8,3,6,3,3
4930507D05Rik,2,1,0,2,0,0
4930507D10Rik,0,0,0,2,0,0
4930509E16Rik,10,14,3,7,2,5
4930509G22Rik,8,3,0,5,4,5
4930509J09Rik,0,0,0,0,0,0
4930509K18Rik,0,0,0,0,0,0
4930511A02Rik,0,0,0,0,0,0
4930511A08Rik,0,0,0,0,0,0
4930511E03Rik,0,0,0,0,0,0
4930511M06Rik,0,1,0,0,0,0
4930512B01Rik,0,0,0,4,0,0
4930512H18Rik,0,0,3,0,1,0
4930512J16Rik,3,6,9,0,2,5
4930512M02Rik,0,0,0,0,0,0
4930513D17Rik,0,0,0,0,0,1
4930513L16Rik,0,0,0,0,0,0
4930513N10Rik,16,21,20,11,17,32
4930513O06Rik,0,0,0,0,0,0
4930515B02Rik,0,0,0,0,0,0
4930515G01Rik,2,2,6,1,6,2
4930515G16Rik,0,0,0,0,0,0
4930515L03Rik,0,0,0,0,0,0
4930515L19Rik,0,0,0,0,0,0
4930517E11Rik,0,0,0,0,0,0
4930517G24Rik,0,0,0,0,1,0
4930517M08Rik,0,0,0,0,0,0
4930517O19Rik,0,0,0,0,0,0
4930518C04Rik,0,0,2,0,0,0
4930518J21Rik,0,0,0,0,0,0
4930518P08Rik,0,0,0,0,0,0
4930519D14Rik,0,0,0,0,0,0
4930519F09Rik,0,0,0,0,0,0
4930519F16Rik,0,0,2,2,0,0
4930519F24Rik,0,0,0,0,0,0
4930519G04Rik,0,0,0,0,0,0
4930519H02Rik,0,0,0,0,0,0
4930519K11Rik,0,0,0,0,0,0
4930519L02Rik,0,0,0,0,0,0
4930520E11Rik,12,6,12,19,13,2
4930520O04Rik,0,1,2,3,1,0
4930520P13Rik,0,0,0,0,0,0
4930521E06Rik,0,0,0,0,0,0
4930521O11Rik,0,0,0,0,0,0
4930521O17Rik,0,0,0,0,0,0
4930522H14Rik,0,0,0,0,0,0
4930522L14Rik,335,290,198,184,209,186
4930522O17Rik,0,0,0,0,0,0
4930522P08Rik,11,3,4,12,9,10
4930523C07Rik,233,145,130,91,104,67
4930523O13Rik,0,0,0,0,0,0
4930524B15Rik,0,0,0,0,0,0
4930524B17Rik,0,0,0,0,0,0
4930524C18Rik,0,0,0,0,0,0
4930524J08Rik,27,17,19,26,19,16
4930524O05Rik,0,0,0,0,0,0
4930524O08Rik,0,0,0,0,0,0
4930525C09Rik,0,0,0,0,0,0
4930525D18Rik,1,0,1,0,0,0
4930525G20Rik,14,13,20,2,0,10
4930526F13Rik,0,0,0,0,0,0
4930526H09Rik,0,0,0,0,0,0
4930526I15Rik,411,312,382,275,342,232
4930526L06Rik,0,0,0,0,0,0
4930527A07Rik,0,0,0,0,0,0
4930527F14Rik,0,0,0,0,0,0
4930527G23Rik,0,0,0,0,0,0
4930527J03Rik,0,0,0,0,0,0
4930528A17Rik,9,13,3,5,11,13
4930528D03Rik,0,0,0,0,0,0
4930528G23Rik,0,0,0,0,0,0
4930528H21Rik,0,0,0,0,0,0
4930528P14Rik,0,0,0,0,0,0
4930529C04Rik,2,0,2,0,0,1
4930529I22Rik,0,0,0,0,0,0
4930529K09Rik,0,0,0,0,0,0
4930529L06Rik,0,0,0,0,0,0
4930529N20Rik,0,0,0,0,0,0
4930532I03Rik,0,0,0,0,0,0
4930532M18Rik,0,0,0,0,0,0
4930533B01Rik,0,0,0,0,0,0
4930533I22Rik,0,0,0,0,0,0
4930533K18Rik,0,0,0,0,0,0
4930533N22Rik,0,0,0,0,0,0
4930533P14Rik,0,0,0,0,0,0
4930534D22Rik,0,0,0,0,0,0
4930534H03Rik,1,0,0,0,0,0
4930535L15Rik,0,0,0,1,1,0
4930535O05Rik,0,0,0,0,0,0
4930538E20Rik,0,0,0,0,0,0
4930538L07Rik,0,0,0,0,0,0
4930539C22Rik,0,0,0,0,0,0
4930539J05Rik,43,16,21,14,13,8
4930539M17Rik,0,0,0,0,0,0
4930539N22Rik,0,0,0,0,0,0
4930540E01Rik,0,0,0,0,0,0
4930540M03Rik,0,0,0,0,0,0
4930541O19Rik,0,0,0,0,0,0
4930542C21Rik,0,0,0,0,0,0
4930542D17Rik,2,1,4,0,3,1
4930542M03Rik,0,0,0,0,0,0
4930542N06Rik,0,0,0,0,0,0
4930543D07Rik,0,3,0,0,0,0
4930543E12Rik,0,0,0,0,0,0
4930543I03Rik,0,0,0,0,0,0
4930543I11Rik,0,0,0,0,0,0
4930543N07Rik,0,0,0,0,0,0
4930544D05Rik,0,3,0,1,2,0
4930544F09Rik,0,0,0,0,0,0
4930544G11Rik,0,0,0,0,0,0
4930544M13Rik,0,0,0,0,0,0
4930545E07Rik,0,0,0,0,0,0
4930545H06Rik,0,0,0,0,0,0
4930545L08Rik,0,0,0,0,0,0
4930545L23Rik,0,0,0,0,0,0
4930546C10Rik,0,0,0,0,0,0
4930546K05Rik,0,0,0,0,0,0
4930547E08Rik,0,0,0,0,0,0
4930547E14Rik,0,0,0,0,0,0
4930547H16Rik,0,0,0,0,0,0
4930548G05Rik,0,0,0,0,0,0
4930548G14Rik,0,0,0,0,0,0
4930548J01Rik,0,0,0,0,0,0
4930548K13Rik,0,0,0,0,0,0
4930549C15Rik,0,0,0,0,0,0
4930549G23Rik,1,1,0,3,1,0
4930549P19Rik,0,0,0,0,0,0
4930550C14Rik,20,6,24,9,13,13
4930550C17Rik,0,0,0,0,0,0
4930551E15Rik,0,0,0,0,0,0
4930552N02Rik,0,0,0,0,0,0
4930552P06Rik,0,0,0,0,0,0
4930552P12Rik,29,43,52,24,28,25
4930553C11Rik,0,0,0,0,0,0
4930553E22Rik,0,0,0,0,0,0
4930553J12Rik,0,0,0,0,0,0
4930553P18Rik,1,0,0,0,0,0
4930554C24Rik,0,0,0,0,0,0
4930554G24Rik,0,0,0,0,0,0
4930554H23Rik,0,0,0,0,0,0
4930554I06Rik,0,0,0,0,0,0
4930554P06Rik,0,0,0,0,0,0
4930555A03Rik,84,90,74,69,48,38
4930555B11Rik,0,0,0,0,0,0
4930555B12Rik,0,0,0,0,0,0
4930555F03Rik,0,0,0,0,0,0
4930555G01Rik,0,0,0,0,0,0
4930555G07Rik,0,0,0,0,0,0
4930555G21Rik,0,0,0,0,0,0
4930555K05Rik,0,0,0,0,0,0
4930555K19Rik,4,0,0,0,0,0
4930555M17Rik,0,0,0,0,0,0
4930556A17Rik,0,0,0,0,0,0
4930556C24Rik,0,0,0,0,0,0
4930556G01Rik,0,0,0,0,0,0
4930556I23Rik,0,0,0,0,0,0
4930556J02Rik,0,0,0,0,0,0
4930556L07Rik,0,0,0,0,0,0
4930556M19Rik,66,45,67,63,83,32
4930556N09Rik,0,0,0,0,0,0
4930556N13Rik,0,0,0,0,0,0
4930557B15Rik,0,0,0,0,0,0
4930557F08Rik,0,0,0,0,0,0
4930557F10Rik,0,0,0,0,0,0
4930557J02Rik,0,0,0,0,0,0
4930557K07Rik,0,1,0,4,1,1
4930558F17Rik,0,1,0,0,0,0
4930558G05Rik,0,0,0,0,0,0
4930558J18Rik,17,9,11,21,6,9
4930558K02Rik,0,0,0,0,0,0
4930559C10Rik,0,0,0,0,0,0
4930562C15Rik,0,0,5,0,2,4
4930562F07Rik,0,0,0,0,0,0
4930562F17Rik,0,0,0,0,0,0
4930563E18Rik,0,0,0,0,0,0
4930563E22Rik,5,10,12,2,11,2
4930563F08Rik,0,0,0,0,0,0
4930563H07Rik,0,0,0,0,0,1
4930563I02Rik,0,0,0,0,0,0
4930563J15Rik,0,0,0,0,0,0
4930563M20Rik,0,0,0,0,0,0
4930563M21Rik,0,0,0,0,0,0
4930564C03Rik,0,0,0,0,0,0
4930564D02Rik,0,0,2,0,0,0
4930565D16Rik,0,0,0,0,0,0
4930565N06Rik,0,0,0,0,0,0
4930566D17Rik,0,0,0,0,0,0
4930567H12Rik,0,0,0,0,0,0
4930567H17Rik,0,0,0,0,0,0
4930567J20Rik,0,0,0,0,0,0
4930567K12Rik,0,0,0,0,1,0
4930567K20Rik,0,0,0,0,0,0
4930568A12Rik,20,24,26,6,8,8
4930568A13Rik,0,0,0,0,0,0
4930568D16Rik,0,0,0,0,0,0
4930568E12Rik,0,0,0,0,0,0
4930568G15Rik,0,0,0,0,0,0
4930570E01Rik,0,0,0,0,0,0
4930570E03Rik,0,0,0,0,0,0
4930570G19Rik,1,0,1,0,0,0
4930571K23Rik,0,0,0,0,0,0
4930571O06Rik,0,0,0,0,0,0
4930572G02Rik,0,0,0,0,0,0
4930572K03Rik,0,0,0,0,0,0
4930572O13Rik,0,0,0,0,0,0
4930573C08Rik,0,0,0,0,0,0
4930573C15Rik,0,0,0,0,0,0
4930573H18Rik,0,0,0,0,0,0
4930573O16Rik,0,0,0,0,0,0
4930577N17Rik,100,52,45,19,17,18
4930578E11Rik,0,0,0,0,0,0
4930578G10Rik,0,0,0,0,0,0
4930578I06Rik,0,0,0,0,0,0
4930578L24Rik,7,10,11,5,22,8
4930578M01Rik,3,2,4,1,6,7
4930578N18Rik,0,0,0,0,0,0
4930579C12Rik,4,7,10,1,4,0
4930579D09Rik,0,0,0,0,0,0
4930579F01Rik,0,0,0,0,0,0
4930579G18Rik,1,1,1,1,1,0
4930579G24Rik,242,139,160,160,122,115
4930579H20Rik,0,0,0,0,0,0
4930579J19Rik,0,0,0,0,0,0
4930579K19Rik,16,10,12,17,12,7
4930579P08Rik,0,0,0,0,0,0
4930581F22Rik,92,64,115,55,51,54
4930583I09Rik,0,0,0,0,0,0
4930583K01Rik,0,2,0,2,0,0
4930583P06Rik,0,0,0,0,0,0
4930584F24Rik,0,0,0,0,0,0
4930586N03Rik,0,0,0,0,0,0
4930587E11Rik,0,0,0,0,0,0
4930588J15Rik,0,0,0,0,0,0
4930588K23Rik,0,0,0,0,0,0
4930589L23Rik,5,0,0,1,2,1
4930590A17Rik,0,0,0,0,0,0
4930590J08Rik,14,10,13,22,23,33
4930590L14Rik,0,0,0,0,0,0
4930590L20Rik,0,0,0,0,0,0
4930591A17Rik,0,0,0,0,0,0
4930591E09Rik,0,0,0,0,0,0
4930592A05Rik,0,0,0,0,0,0
4930592C13Rik,0,4,4,3,1,0
4930592I03Rik,0,0,0,0,0,0
4930593A02Rik,4,5,1,2,5,4
4930593C16Rik,0,0,0,0,0,0
4930594C11Rik,11,6,11,6,8,8
4930594M22Rik,2,7,5,9,3,2
4930594O21Rik,0,0,0,0,0,0
4930595D18Rik,0,0,0,0,0,0
4930595L18Rik,0,0,0,0,0,0
4930595M18Rik,0,0,0,0,0,0
4930596D02Rik,0,0,0,0,0,0
4930596I21Rik,2,3,0,7,2,1
4930597A21Rik,0,0,0,0,0,0
4930597G03Rik,0,0,0,0,0,0
4930597O21Rik,12,7,8,14,13,5
4930598A11Rik,0,0,0,0,0,0
4930598F16Rik,0,0,0,0,0,0
4930598N05Rik,0,0,0,0,0,0
4930599A14Rik,0,0,0,3,0,0
4930599N23Rik,40,18,49,60,69,44
4931400O07Rik,0,0,0,0,0,0
4931402G19Rik,1,0,1,0,0,0
4931403E22Rik,2,0,1,0,0,1
4931403G20Rik,0,0,0,0,0,0
4931406B18Rik,2,1,1,0,0,0
4931406C07Rik,3644,3097,3422,2401,2468,2197
4931406H21Rik,7,4,12,16,16,2
4931408D14Rik,0,0,0,0,0,0
4931413K12Rik,0,0,0,0,0,0
4931414P19Rik,145,141,176,170,175,148
4931415C17Rik,1,0,0,1,0,5
4931419H13Rik,0,0,0,0,0,0
4931420L22Rik,0,0,0,0,0,0
4931422A03Rik,2,0,0,0,0,0
