gene,SRR18701208,SRR18701209,SRR18701210,SRR18701211,SRR18701212,SRR18701213,SRR18701214,SRR18701215,SRR18701216,SRR18701217,SRR18701218,SRR18701219
Gm23203,0,0,0,0,0,0,0,0,0,0,0,0
Gm23205,36,28,42,30,17,31,6,18,52,15,10,2
Gm23206,0,0,1,0,0,0,0,0,0,0,0,0
Gm23207,3,0,0,0,0,0,0,0,0,0,0,0
Gm23212,15,18,16,19,14,14,10,17,9,14,4,14
Gm23216,0,0,0,0,0,0,0,0,0,0,0,0
Gm23217,0,0,0,1,0,0,0,0,0,0,0,0
Gm23220,0,2,0,0,0,5,1,1,0,2,1,0
Gm23223,0,0,0,0,0,0,0,0,0,0,0,0
Gm23229,0,2,1,5,0,8,0,1,0,0,3,2
Gm23231,0,0,0,0,0,0,0,0,0,0,0,0
Gm23233,3,0,0,0,0,0,0,0,0,0,0,0
Gm23234,0,0,0,0,0,3,0,0,0,0,0,0
Gm23238,0,0,0,0,0,0,0,0,0,0,0,0
Gm23241,0,0,0,0,0,0,0,0,0,0,0,0
Gm23242,0,0,0,0,0,0,0,0,0,0,0,0
Gm23245,8,9,10,9,6,10,0,2,0,4,6,3
Gm23246,10,9,8,4,2,0,0,2,0,4,0,2
Gm23247,0,0,0,0,0,0,0,0,0,0,0,0
Gm23248,1,11,2,4,9,6,0,13,0,2,2,1
Gm23249,0,0,0,0,0,0,0,0,0,0,0,0
Gm23254,0,0,0,0,0,0,0,0,0,0,0,0
Gm23258,0,0,0,0,0,0,0,0,0,0,0,0
Gm23261,0,0,0,0,0,0,0,0,0,0,0,0
Gm23262,60,80,54,67,11,54,13,35,1,33,34,35
Gm23264,1,3,0,1,0,8,0,4,0,2,2,1
Gm23265,0,0,0,0,0,0,0,0,0,0,0,0
Gm23266,1,9,2,0,0,10,0,1,0,0,1,0
Gm23267,0,0,1,0,0,0,0,0,0,0,0,0
Gm23269,0,0,0,0,0,0,0,0,0,0,0,0
Gm23270,1,0,0,0,0,0,0,0,0,0,0,0
Gm23272,0,0,0,0,0,0,0,0,0,0,0,0
Gm23273,0,0,0,0,0,0,0,0,0,0,0,0
Gm23274,0,0,2,0,0,0,0,0,0,0,0,0
Gm23275,0,0,0,1,0,0,0,0,0,0,0,0
Gm23276,0,0,0,0,0,0,0,0,0,0,0,0
Gm23277,0,0,0,0,0,0,0,0,0,0,0,0
Gm23278,0,0,0,0,0,0,0,0,0,0,0,0
Gm23280,0,0,0,0,0,0,0,0,0,0,0,0
Gm23284,0,0,0,0,0,0,0,0,0,0,0,0
Gm23286,0,0,0,0,0,0,0,0,0,0,0,0
Gm23287,0,0,0,0,0,0,0,2,0,0,0,2
Gm23293,0,0,0,0,0,0,0,0,0,0,0,0
Gm23294,0,0,0,0,0,0,0,0,0,0,0,0
Gm23296,0,1,0,1,2,0,0,1,0,0,2,0
Gm23297,9,0,2,4,0,1,0,4,0,6,1,0
Gm23298,0,1,0,0,0,0,0,1,0,0,0,0
Gm23300,1,8,8,0,1,3,0,2,0,2,2,0
Gm23301,2,12,12,11,5,6,0,5,6,10,4,5
Gm23305,0,0,0,0,0,0,0,0,0,0,0,0
Gm23308,0,0,0,0,0,0,0,0,0,0,0,0
Gm23310,0,0,0,0,0,0,0,0,0,0,0,0
Gm23311,0,0,0,0,0,0,0,0,0,0,0,0
Gm23312,0,0,0,0,0,0,0,0,0,0,0,0
Gm23313,0,0,0,0,0,0,0,0,0,0,0,0
Gm23316,0,0,0,0,0,0,0,0,0,0,0,0
Gm23318,15,24,29,24,18,35,36,43,32,9,7,5
Gm23319,0,0,0,0,0,0,0,0,0,0,0,0
Gm23320,0,0,0,0,0,0,0,0,0,0,0,0
Gm23321,0,0,0,0,0,0,0,0,0,0,0,0
Gm23322,2,0,0,0,0,1,0,1,0,1,0,0
Gm23323,0,0,0,0,0,0,0,0,0,0,0,0
Gm23324,0,0,0,0,0,0,0,0,0,0,0,0
Gm23325,0,0,0,0,0,0,0,0,0,0,0,0
Gm23326,0,0,0,0,0,0,0,0,0,0,0,0
Gm23328,0,0,0,0,0,0,0,0,0,0,0,0
Gm23330,0,0,0,0,0,0,0,0,0,0,0,0
Gm23331,0,0,0,0,0,0,0,0,0,0,0,0
Gm23336,0,0,0,0,0,0,0,0,0,0,0,0
Gm23337,0,0,0,0,0,0,0,0,0,0,0,0
Gm23339,0,0,0,0,0,0,0,0,0,0,0,0
Gm23343,0,0,0,0,0,0,0,0,0,0,0,0
Gm23344,0,0,7,0,0,0,0,2,0,2,0,0
Gm23346,4,10,9,7,28,26,7,28,0,6,5,26
Gm23349,0,0,0,0,0,0,0,0,0,0,0,0
Gm23350,0,0,0,0,0,0,0,0,0,0,0,0
Gm23351,0,0,0,0,0,0,0,0,0,0,0,0
Gm23352,0,0,0,0,0,0,0,0,0,0,0,0
Gm23354,0,0,0,1,0,2,0,0,0,3,0,0
Gm23355,0,0,0,4,0,0,0,0,0,0,0,0
Gm23356,0,0,0,0,0,0,0,0,0,0,0,0
Gm23369,0,2,0,3,0,0,0,5,0,4,3,0
Gm23370,3,1,5,2,1,1,7,25,0,0,0,10
Gm23376,0,0,0,0,0,0,0,0,0,0,0,0
Gm23377,0,0,0,0,0,0,0,0,0,0,0,0
Gm23378,0,0,0,0,0,0,0,0,0,0,0,0
Gm23379,0,0,0,0,0,0,0,0,0,0,0,0
Gm23386,0,0,0,0,0,0,0,0,0,0,0,0
Gm23389,0,0,0,0,0,0,0,0,0,0,0,0
Gm23390,0,0,0,0,0,0,0,0,0,0,0,0
Gm23402,0,0,0,0,0,0,0,0,0,0,0,0
Gm23405,0,0,0,0,0,0,0,0,0,0,0,0
Gm23406,0,0,0,0,0,0,0,0,0,0,0,0
Gm23410,4,0,1,8,0,0,0,2,0,0,1,2
Gm23411,0,0,0,0,0,0,0,0,0,0,0,0
Gm23412,1,0,2,0,0,2,0,3,0,0,0,0
Gm23421,2,6,1,0,1,1,0,3,0,1,5,0
Gm23422,0,0,0,0,0,0,0,0,0,0,0,0
Gm23423,0,0,0,0,0,0,0,0,0,0,0,0
Gm23428,0,0,0,0,0,0,0,0,0,0,0,0
Gm23431,0,0,0,0,0,0,0,0,0,0,0,0
Gm23432,0,0,0,0,0,0,0,0,0,0,0,0
Gm23437,0,0,0,0,0,0,0,0,0,0,0,0
Gm23439,0,0,0,0,0,0,0,0,0,0,0,0
Gm23440,0,0,0,0,0,0,0,0,0,0,0,0
Gm23441,0,0,0,0,0,0,0,0,0,0,0,0
Gm23442,3,4,8,0,3,2,0,4,0,3,0,6
Gm23443,0,0,0,0,0,0,0,0,0,0,0,0
Gm23444,0,0,0,0,0,0,0,0,0,0,0,0
Gm23445,0,0,0,0,0,0,0,0,0,0,0,0
Gm23446,0,0,0,0,0,0,0,0,0,0,0,0
Gm23447,0,0,0,0,0,0,0,0,0,0,0,0
Gm23448,0,0,0,0,0,0,0,0,0,0,0,0
Gm23449,0,0,0,0,0,0,0,0,0,0,0,0
Gm23451,10,40,16,32,24,47,38,72,0,11,5,49
Gm23452,0,0,0,0,0,0,0,0,0,0,0,0
Gm23453,0,0,0,0,0,0,0,0,0,0,0,0
Gm23454,0,0,0,0,0,0,0,0,0,0,0,0
Gm23458,2,4,4,8,0,13,0,12,0,0,3,4
Gm23460,0,0,0,0,1,0,0,0,0,0,0,0
Gm23461,0,0,0,0,0,0,0,0,0,0,0,0
Gm23462,0,0,0,0,0,0,0,0,0,0,0,0
Gm23463,0,0,0,0,0,0,0,0,0,0,0,0
Gm23467,0,0,0,0,0,0,0,0,0,0,0,0
Gm23470,0,0,0,0,0,0,0,0,0,1,0,0
Gm23471,0,0,0,0,0,0,0,0,0,0,0,0
Gm23472,2,0,1,0,0,0,0,3,0,0,0,2
Gm23475,0,0,2,0,0,0,0,0,0,0,0,0
Gm23477,0,0,1,0,0,0,0,0,0,0,0,0
Gm23481,0,0,0,0,0,0,0,0,0,0,0,0
Gm23482,3,6,0,1,0,3,0,0,0,0,2,0
Gm23483,0,0,0,0,0,0,0,0,0,0,0,0
Gm23484,0,0,0,0,0,0,0,0,0,0,0,0
Gm23485,0,0,0,0,0,0,0,0,0,0,0,0
Gm23494,0,0,0,0,0,0,0,0,0,0,0,0
Gm23502,4,2,0,2,0,2,0,3,0,0,3,0
Gm23503,0,0,0,0,0,0,0,0,0,0,0,0
Gm23505,0,0,0,0,0,0,0,0,0,0,0,0
Gm23506,0,0,1,0,0,0,0,0,0,0,0,0
Gm23507,2,0,0,0,0,0,0,0,0,0,0,0
Gm23508,0,0,0,0,0,0,0,0,0,0,0,0
Gm23509,0,0,0,0,0,0,0,0,0,0,0,0
Gm23510,0,0,0,0,0,0,0,0,0,0,0,0
Gm23511,0,0,0,0,0,0,0,0,0,0,0,0
Gm23512,0,0,0,0,0,0,0,0,0,0,0,0
Gm23513,0,0,0,0,0,0,0,0,0,0,0,0
Gm23514,0,0,0,0,0,0,0,0,0,0,0,0
Gm23515,0,0,0,0,0,0,0,0,0,0,0,0
Gm23516,0,0,0,0,0,0,0,0,0,0,0,0
Gm23517,0,0,0,0,0,0,0,0,0,0,0,0
Gm23520,0,0,0,0,0,0,0,0,0,0,0,0
Gm23523,0,1,3,0,0,0,0,0,0,0,0,0
Gm23527,0,0,0,0,0,0,0,0,0,0,0,0
Gm23528,0,0,0,0,0,0,0,0,0,0,0,0
Gm23529,0,0,0,0,0,0,0,0,0,0,0,0
Gm23530,0,0,0,0,0,0,0,0,0,0,0,0
Gm23532,0,0,0,0,0,0,0,0,0,0,0,0
Gm23535,0,0,0,0,0,0,0,0,0,0,0,0
Gm23538,0,0,0,0,0,0,0,0,0,0,0,0
Gm23540,1,0,0,0,0,0,0,0,0,0,0,0
Gm23546,1,0,0,7,0,0,0,0,0,0,0,1
Gm23547,27,24,31,10,8,13,0,25,62,16,9,22
Gm23552,0,0,0,0,0,0,0,0,0,0,0,0
Gm23555,0,0,0,0,0,1,0,0,0,0,0,0
Gm23557,0,0,2,7,0,0,0,0,0,0,0,0
Gm23560,0,0,0,0,0,0,0,0,0,0,0,0
Gm23561,0,0,0,0,0,0,0,0,0,0,0,0
Gm23567,0,1,0,0,0,5,0,2,0,3,0,0
Gm23568,0,0,0,0,0,0,0,0,0,0,0,0
Gm23570,0,0,0,0,0,0,0,0,0,0,0,0
Gm23573,0,0,0,0,0,0,0,0,0,0,0,0
Gm23575,0,0,0,0,0,0,0,0,0,0,0,0
Gm23579,0,0,0,0,0,0,0,0,0,0,0,0
Gm23581,0,0,0,0,0,0,0,0,0,0,0,0
Gm23585,0,0,0,1,0,0,0,0,0,0,0,0
Gm23593,1,0,1,4,0,8,0,3,0,0,0,3
Gm23594,0,0,0,0,0,0,0,0,0,0,0,0
Gm23595,0,0,0,0,0,0,0,0,0,0,0,0
Gm23596,0,0,0,0,0,0,0,0,0,0,0,0
Gm23598,0,0,0,0,0,0,0,0,0,0,0,0
Gm23601,0,0,0,0,0,0,0,0,0,0,0,0
Gm23602,0,0,0,0,0,0,0,0,0,0,0,0
Gm23604,0,0,0,0,0,0,0,0,0,0,0,0
Gm23605,0,0,0,0,0,0,0,0,0,0,0,0
Gm23607,0,0,0,0,0,0,0,0,0,0,0,0
Gm23608,11,4,16,4,0,1,0,4,0,1,0,0
Gm23609,0,0,0,0,0,0,0,0,0,0,0,0
Gm23610,0,0,0,0,0,0,0,0,0,0,0,0
Gm23613,41,22,33,29,9,30,16,40,26,18,7,16
Gm23614,0,0,0,0,0,0,0,0,0,0,0,0
Gm23615,0,0,0,1,0,0,0,0,0,0,0,0
Gm23618,0,0,0,0,0,0,0,0,0,0,0,0
Gm23619,0,0,0,0,0,0,0,0,0,0,0,0
Gm23622,0,0,0,0,0,0,0,0,0,0,0,0
Gm23623,0,0,0,0,0,0,0,0,0,0,0,0
Gm23625,0,0,0,0,0,0,0,0,0,0,0,0
Gm23626,0,1,0,0,0,0,0,0,0,0,0,0
Gm23627,0,0,0,0,0,0,0,0,0,0,0,0
Gm23629,0,0,0,0,0,0,0,0,0,0,0,0
Gm23639,3,3,1,0,0,0,0,3,0,1,0,3
Gm23644,0,0,0,0,0,0,0,0,0,0,0,0
Gm23645,20,14,20,17,10,10,16,32,0,12,4,9
Gm23648,0,0,0,0,0,0,0,0,0,0,0,0
Gm23649,0,0,0,0,0,0,0,0,0,0,0,0
Gm23650,5,1,2,6,1,2,7,3,0,6,5,2
Gm23655,0,0,0,0,0,0,0,0,0,0,0,0
Gm23656,0,0,0,0,0,0,0,0,0,0,0,0
Gm23660,0,0,0,0,0,2,0,0,0,0,0,0
Gm23665,0,0,1,0,0,0,0,0,0,0,0,0
Gm23669,0,0,0,0,0,0,0,0,0,0,0,0
Gm23674,0,0,0,0,0,0,0,0,0,0,0,0
Gm23676,0,0,0,0,0,0,0,0,0,0,0,0
Gm23677,1,4,0,0,0,2,0,3,0,3,0,5
Gm23678,0,0,0,0,0,0,0,0,0,0,0,0
Gm23680,0,0,0,0,0,0,0,0,0,0,0,0
Gm23682,0,0,0,0,0,0,0,0,0,0,0,0
Gm23686,0,0,0,0,0,0,0,0,0,0,0,0
Gm23687,0,0,0,0,0,0,0,0,0,0,0,0
Gm23688,0,0,0,0,0,0,0,0,0,0,0,0
Gm23691,0,0,0,0,0,0,0,0,0,0,0,0
Gm23692,0,0,2,0,0,0,0,0,0,0,0,0
Gm23698,0,0,0,0,0,0,0,0,0,0,0,0
Gm23699,0,0,0,0,0,0,0,0,0,0,0,0
Gm23705,0,0,0,0,0,0,0,0,0,0,0,0
Gm23706,0,0,0,0,0,0,0,1,0,0,0,0
Gm23709,0,0,0,0,0,0,0,0,0,0,0,0
Gm23711,8,3,7,6,1,1,0,8,11,3,3,0
Gm23712,0,0,0,0,0,0,0,0,0,0,0,0
Gm23714,0,0,0,0,0,0,0,0,0,0,0,0
Gm23716,0,0,0,0,0,0,7,0,0,0,0,0
Gm23721,0,0,0,0,0,0,0,0,0,0,0,0
Gm23722,0,0,0,0,0,0,0,0,0,0,0,0
Gm23723,1,2,1,1,1,1,0,3,0,0,5,0
Gm23725,0,0,0,0,0,0,0,0,0,0,0,0
Gm23727,0,0,0,0,0,0,0,0,0,0,0,0
Gm23730,0,0,0,0,0,0,0,0,0,0,0,0
Gm23731,0,0,0,0,0,0,0,0,0,0,0,0
Gm23732,0,0,0,0,0,0,0,0,0,0,0,0
Gm23733,0,0,0,0,0,0,0,0,0,0,0,0
Gm23734,1,0,3,4,0,0,0,2,0,0,0,1
Gm23736,0,0,0,0,0,0,0,0,0,0,0,0
Gm23737,0,0,0,0,0,0,0,0,0,0,0,0
Gm23738,0,0,0,0,0,0,0,0,0,0,0,0
Gm23741,0,0,1,0,0,0,0,0,0,0,0,0
Gm23747,0,0,0,0,0,0,0,0,0,0,0,0
Gm23748,0,0,0,0,0,0,0,0,0,0,0,0
Gm23749,0,0,0,0,0,0,0,0,0,0,0,0
Gm23750,0,0,0,0,0,0,0,0,0,0,0,0
Gm23751,0,0,1,2,0,0,0,0,0,2,0,0
Gm23758,0,0,0,3,0,0,0,0,0,0,0,0
Gm23767,0,0,0,0,0,0,0,0,0,0,0,0
Gm23768,0,0,0,0,0,0,0,0,0,0,0,0
Gm23774,0,0,0,0,0,0,0,0,0,0,0,0
Gm23779,0,0,0,0,0,0,0,0,0,0,0,0
Gm23786,0,0,0,0,0,0,0,0,0,0,0,0
Gm23787,0,0,0,0,0,0,0,0,0,0,0,0
Gm2379,6,20,2,14,4,41,10,26,0,14,7,29
Gm23790,0,0,0,0,0,0,0,0,0,0,0,0
Gm23793,0,0,0,0,0,0,0,0,0,0,0,0
Gm23794,0,0,0,0,0,0,0,0,0,0,0,0
Gm23795,0,0,0,0,0,0,0,0,0,0,0,0
Gm23796,0,0,0,0,0,0,0,0,0,0,0,0
Gm23803,0,0,0,0,0,0,0,0,0,0,0,0
Gm23804,0,0,0,0,2,0,0,1,0,0,1,14
Gm23805,0,0,0,0,0,2,0,0,0,0,0,0
Gm2381,0,0,0,0,0,0,0,0,0,0,0,0
Gm23814,0,0,0,0,0,0,0,0,0,0,1,0
Gm23815,0,0,0,0,0,2,0,0,0,0,0,0
Gm23816,0,0,0,0,0,0,0,0,0,0,0,0
Gm23817,1,0,0,2,0,0,0,0,0,0,0,0
Gm23819,0,1,0,0,0,0,0,0,0,0,0,0
Gm23822,0,0,0,0,0,0,0,0,0,0,0,0
Gm23834,0,0,0,0,0,0,0,0,0,0,0,0
Gm23835,0,0,0,0,0,0,0,0,0,0,0,0
Gm23838,0,0,0,0,0,0,0,0,0,0,0,0
Gm23839,0,0,0,0,0,0,0,0,0,0,0,0
Gm23846,0,0,0,0,0,0,0,0,0,0,0,0
Gm23847,0,0,0,0,0,0,0,0,0,0,0,0
Gm23848,0,0,0,0,0,0,0,0,0,0,0,0
Gm23849,0,0,0,0,0,0,0,0,0,0,0,0
Gm23850,0,0,1,0,0,0,0,0,0,0,0,0
Gm23851,0,0,0,0,0,0,0,0,0,0,0,0
Gm23852,0,1,0,0,0,0,0,0,0,0,0,0
Gm23855,0,0,0,0,0,1,0,0,0,1,0,0
Gm23858,0,0,1,0,0,4,0,1,0,0,5,0
Gm23859,0,0,0,0,0,0,0,0,0,0,0,0
Gm23860,0,0,0,0,0,0,0,0,0,0,0,0
Gm23862,0,0,0,0,0,0,0,0,0,0,0,0
Gm23864,0,0,0,0,0,0,0,0,0,0,0,0
Gm23877,0,0,0,0,0,0,0,0,0,0,0,0
Gm23879,0,0,1,0,0,0,0,0,0,0,0,0
Gm23889,0,0,0,0,0,0,0,0,0,0,0,0
Gm23891,0,0,0,0,0,0,0,0,0,0,0,0
Gm23892,0,0,1,0,0,0,0,0,0,0,0,0
Gm23896,0,0,0,0,0,0,0,0,0,0,0,0
Gm23897,0,0,0,0,0,0,0,0,0,0,0,0
Gm23901,0,0,0,0,0,0,7,0,0,0,0,0
Gm23902,0,0,0,0,0,0,0,0,0,0,0,0
Gm23903,0,0,0,0,0,0,0,0,0,0,0,0
Gm23906,0,0,0,0,0,0,0,0,0,0,0,0
Gm23907,0,0,0,0,0,0,0,0,0,0,0,0
Gm23908,34,55,53,24,14,29,13,34,42,21,15,4
Gm23909,0,0,0,0,0,0,0,0,0,0,0,0
Gm23910,0,0,0,0,0,0,0,0,0,0,0,0
Gm23911,0,0,0,0,0,0,0,0,0,0,0,0
Gm23922,0,0,0,0,0,0,0,0,0,0,0,0
Gm23923,0,0,0,0,0,0,0,0,0,0,0,0
Gm23924,1,0,0,0,0,0,0,0,0,0,0,0
Gm23925,34,53,43,44,29,31,12,47,0,26,22,16
Gm23932,0,0,0,0,0,0,0,0,0,0,0,0
Gm23933,0,0,0,0,0,0,0,0,0,0,0,0
Gm23934,0,0,0,0,0,0,0,0,0,0,0,0
Gm23940,0,0,0,0,0,0,0,0,0,0,0,0
Gm23941,0,0,0,2,0,0,0,0,0,0,0,0
Gm23942,0,0,0,0,0,0,0,0,0,0,0,0
Gm23944,0,0,0,0,0,0,0,0,0,0,0,0
Gm23946,14,5,9,0,0,7,0,2,0,4,1,3
Gm23947,0,0,0,0,0,0,0,0,0,0,0,0
Gm23948,0,0,0,0,0,0,0,0,0,0,0,0
Gm23949,0,0,0,0,0,0,0,0,0,0,0,0
Gm23950,0,0,0,0,0,0,0,0,0,0,0,0
Gm23951,0,0,0,0,0,0,0,0,0,0,0,0
Gm23952,0,0,0,0,0,0,0,0,0,0,0,0
Gm23953,0,0,0,0,0,0,0,0,0,0,0,0
Gm23958,0,0,0,0,0,0,0,0,0,0,0,0
Gm2396,0,0,0,4,0,2,0,4,0,0,0,1
Gm23960,0,0,0,0,0,0,0,0,0,0,0,0
Gm23966,18,24,12,16,2,7,7,18,32,5,4,6
Gm23969,10,13,9,11,14,14,6,16,0,17,6,5
Gm23970,0,0,0,0,0,0,0,0,0,0,0,0
Gm23971,0,0,0,0,0,0,0,0,1,1,0,0
Gm23972,0,0,0,0,0,0,0,0,0,0,0,0
Gm23974,0,0,0,0,0,0,0,0,0,0,0,0
Gm23975,0,0,0,0,0,0,0,0,0,0,0,0
Gm23977,0,0,1,0,0,0,0,0,0,0,0,0
Gm23979,0,0,0,0,0,0,0,0,0,0,0,0
Gm23980,0,0,0,0,0,0,0,0,0,0,0,0
Gm23981,0,0,0,0,0,0,0,0,0,0,0,0
Gm23986,0,0,0,0,0,4,0,0,0,0,0,0
Gm23987,0,0,0,0,0,0,0,0,0,0,0,0
Gm23991,2,6,9,7,0,8,0,12,1,20,3,6
Gm23993,0,0,0,0,0,0,0,0,0,0,0,0
Gm23995,0,2,6,2,0,2,0,2,0,0,0,0
Gm23996,0,0,0,0,0,0,0,0,0,0,0,0
Gm24002,0,2,0,0,0,0,0,0,0,0,0,0
Gm24006,0,0,0,0,0,0,0,0,0,0,0,0
Gm24008,0,0,0,0,0,0,0,0,0,0,0,0
Gm24016,0,3,3,2,2,3,0,6,0,1,3,0
Gm24018,0,0,0,0,0,0,0,0,0,0,0,0
Gm24019,0,0,0,3,0,0,0,0,0,0,0,0
Gm24021,0,0,0,0,0,0,0,0,0,0,0,0
Gm24027,0,0,0,0,0,0,0,0,0,0,0,0
Gm24029,23,27,22,14,9,23,13,16,16,14,8,13
Gm24030,0,0,0,0,0,0,0,0,0,0,0,0
Gm24031,0,0,0,0,0,0,0,0,0,0,0,0
Gm24032,0,0,0,0,0,0,0,0,0,0,0,0
Gm24035,0,0,0,0,0,0,0,0,0,0,0,0
Gm24038,0,0,0,0,0,0,0,0,0,0,0,0
Gm24039,0,0,0,0,0,0,0,0,0,0,0,0
Gm24040,0,0,0,0,0,0,0,0,0,0,0,0
Gm24041,4,1,1,4,3,5,3,5,2,2,3,5
Gm24042,0,0,0,0,0,0,0,0,0,0,0,0
Gm24043,0,0,0,0,0,0,0,0,0,0,0,1
Gm24044,22,16,23,17,2,34,8,14,30,19,7,21
Gm24046,0,0,5,0,0,0,0,0,0,0,0,0
Gm24061,1,0,0,4,0,2,0,0,0,0,0,0
Gm24066,0,0,0,0,0,0,0,0,0,0,0,0
Gm24067,3,0,0,2,0,0,0,0,0,2,0,0
Gm24068,0,0,0,0,0,0,0,0,0,0,0,0
Gm24069,0,0,0,0,0,0,0,0,0,0,0,0
Gm24070,0,0,0,0,0,0,0,0,0,0,0,0
Gm24071,0,0,0,0,0,0,0,0,0,0,0,0
Gm24072,0,0,0,0,0,0,0,0,0,0,0,0
Gm24077,0,0,0,0,0,0,0,0,0,0,0,0
Gm24079,0,0,0,0,0,0,0,0,0,0,0,0
Gm24088,0,0,0,0,0,0,0,0,0,0,0,0
Gm24091,4,15,7,2,9,6,7,14,22,5,1,0
Gm24095,2,17,6,11,10,24,16,57,0,10,0,14
Gm24097,0,0,0,0,0,0,0,0,0,0,0,0
Gm24099,0,0,1,0,0,0,0,0,0,0,0,0
Gm24100,0,0,0,0,0,0,0,0,0,0,0,0
Gm24105,2,4,4,6,1,5,0,2,16,2,3,1
Gm24116,0,0,0,0,0,0,0,0,0,0,0,0
Gm24117,0,0,0,0,0,0,0,0,0,0,0,0
Gm24118,0,0,0,0,0,0,0,0,0,0,0,0
Gm24119,23,31,25,35,23,32,0,32,0,20,12,25
Gm24120,0,0,0,0,0,0,0,0,0,0,0,0
Gm24121,0,0,0,0,0,0,0,0,0,0,0,0
Gm24122,0,0,0,0,0,0,0,0,0,0,0,0
Gm24123,0,0,0,0,0,0,0,0,0,0,0,0
Gm24124,0,0,0,0,0,0,0,0,0,0,0,0
Gm24125,0,0,0,0,0,2,0,0,0,0,0,0
Gm24126,0,0,0,0,0,0,0,0,0,0,0,0
Gm24127,0,0,0,0,0,0,0,0,0,0,0,0
Gm24130,0,0,0,0,0,1,0,1,0,0,0,2
Gm24131,0,0,0,0,0,0,0,0,0,0,0,0
Gm24134,14,13,21,9,6,26,6,16,23,7,2,4
Gm24136,0,0,0,0,0,0,0,0,0,0,0,0
Gm24137,0,0,0,0,0,0,0,0,0,0,0,0
Gm24142,0,0,0,0,0,0,0,0,0,0,0,0
Gm24143,0,0,0,0,0,0,0,0,0,0,0,0
Gm24144,4,4,6,10,5,9,0,2,0,0,0,4
Gm24145,6,12,12,13,6,15,10,12,14,9,4,7
Gm24147,0,0,0,0,0,0,0,0,0,0,0,0
Gm24149,0,0,0,0,0,0,0,0,0,0,0,0
Gm24150,0,0,0,0,0,0,0,0,0,0,0,0
Gm24151,0,0,0,0,0,0,0,0,0,0,0,0
Gm24152,0,0,0,0,0,0,0,0,0,0,0,0
Gm24153,0,0,0,0,0,0,0,0,0,0,0,0
Gm24154,0,0,1,0,0,0,0,0,0,0,0,0
Gm24160,0,0,0,0,0,0,0,0,0,0,0,0
Gm24161,0,0,0,0,0,0,0,0,0,0,0,0
Gm24162,0,0,0,0,0,0,0,0,0,0,0,0
Gm24163,0,0,0,0,0,0,0,0,0,0,0,0
Gm24164,0,0,0,0,0,0,0,0,0,0,0,0
Gm24165,0,0,0,0,0,0,0,0,0,0,0,0
Gm24166,0,0,0,0,0,0,0,0,0,0,0,0
Gm24168,0,0,0,0,0,0,0,0,0,0,0,0
Gm24170,0,0,0,0,0,0,0,0,0,0,0,0
Gm24171,0,0,0,0,0,0,0,0,0,0,0,0
Gm24172,0,0,2,0,0,0,0,0,0,0,0,0
Gm24173,0,0,0,0,0,0,0,0,0,0,0,0
Gm24175,0,0,0,0,0,0,0,0,0,0,0,0
Gm24177,0,0,0,0,0,0,0,0,0,0,0,0
Gm24179,0,0,0,0,0,0,0,0,0,0,0,0
Gm24182,0,0,0,0,0,0,0,0,0,0,0,0
Gm24185,0,0,0,0,0,0,0,0,0,0,0,0
Gm24192,0,0,1,0,0,0,0,0,0,0,0,0
Gm24195,0,3,0,1,0,0,0,0,0,0,0,0
Gm24198,0,0,0,0,0,0,0,0,0,0,0,0
Gm24199,0,0,0,0,0,0,0,0,0,0,0,0
Gm24200,0,0,0,0,0,0,0,0,0,0,0,0
Gm24201,15,42,29,29,17,19,8,15,7,17,13,1
Gm24204,2,2,4,10,1,13,2,17,7,1,11,10
Gm24205,1,0,0,0,0,0,0,0,0,0,0,0
Gm24206,0,0,0,0,0,0,0,0,0,0,0,0
Gm24207,0,0,0,0,0,0,0,0,0,0,0,0
Gm24208,0,0,0,0,0,0,0,0,0,0,0,0
Gm24210,0,0,0,0,0,0,0,0,0,0,0,0
Gm24211,0,0,0,0,0,0,0,0,0,0,0,0
Gm24212,0,0,0,0,0,0,0,0,0,0,0,0
Gm24218,0,0,0,0,0,0,0,0,0,0,0,0
Gm24219,0,0,0,0,0,0,0,0,0,0,0,0
Gm24220,0,0,0,0,0,0,0,0,0,0,0,0
Gm24221,0,0,0,0,0,0,0,0,0,0,0,0
Gm24224,1,0,4,0,1,0,0,0,0,0,2,0
Gm24228,0,0,0,0,0,0,0,0,0,0,0,0
Gm2423,84,56,85,48,50,30,83,42,27,29,68,45
Gm24230,0,0,0,0,0,0,0,0,0,0,0,0
Gm24231,0,0,0,0,0,0,0,0,0,0,0,0
Gm24232,0,0,0,0,0,0,0,1,0,0,0,0
Gm24233,3,6,6,2,0,2,3,1,13,1,10,0
Gm24234,0,0,0,0,0,0,0,0,0,0,0,0
Gm24235,0,0,2,0,0,0,7,0,0,0,1,0
Gm24236,0,0,0,0,0,0,0,0,0,0,0,0
Gm24240,0,0,0,0,0,0,0,0,0,0,0,0
Gm24241,0,0,0,0,0,0,0,0,0,0,0,0
Gm24242,0,0,0,0,0,2,0,0,0,1,0,0
Gm24244,0,0,0,0,0,0,0,0,0,0,0,0
Gm24246,0,0,0,0,0,0,0,0,0,0,0,0
Gm24249,0,0,0,0,0,0,0,0,0,0,0,0
Gm24252,0,0,2,0,0,0,0,0,0,0,0,0
Gm24253,0,0,0,0,0,1,0,0,0,0,0,0
